id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,non_boundary,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team
501267,2,9,1,RG Sharma,SR Tendulkar,Shakib Al Hasan,0,0,0,0,0,,,,,Mumbai Indians,Kolkata Knight Riders
501267,2,9,2,RG Sharma,SR Tendulkar,Shakib Al Hasan,4,0,4,0,0,,,,,Mumbai Indians,Kolkata Knight Riders
501267,2,9,3,RG Sharma,SR Tendulkar,Shakib Al Hasan,0,0,0,0,0,,,,,Mumbai Indians,Kolkata Knight Riders
501267,2,9,4,RG Sharma,SR Tendulkar,Shakib Al Hasan,2,0,2,0,0,,,,,Mumbai Indians,Kolkata Knight Riders
501267,2,9,5,RG Sharma,SR Tendulkar,Shakib Al Hasan,1,0,1,0,0,,,,,Mumbai Indians,Kolkata Knight Riders
501267,2,10,2,RG Sharma,SR Tendulkar,R Bhatia,0,0,0,0,1,caught,RG Sharma,SP Goswami,,Mumbai Indians,Kolkata Knight Riders
501270,2,6,1,RG Sharma,SR Tendulkar,DL Vettori,0,0,0,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,6,4,RG Sharma,SR Tendulkar,DL Vettori,1,0,1,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,6,2,RG Sharma,SR Tendulkar,DL Vettori,1,0,1,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,7,3,RG Sharma,SR Tendulkar,J Syed Mohammad,0,0,0,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,8,3,RG Sharma,JEC Franklin,DL Vettori,1,0,1,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,8,6,RG Sharma,JEC Franklin,DL Vettori,0,0,0,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,9,2,RG Sharma,JEC Franklin,CH Gayle,1,0,1,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,9,4,RG Sharma,JEC Franklin,CH Gayle,4,0,4,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,7,4,RG Sharma,SR Tendulkar,J Syed Mohammad,1,0,1,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,8,1,RG Sharma,JEC Franklin,DL Vettori,1,0,1,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,5,3,RG Sharma,SR Tendulkar,S Aravind,1,0,1,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,9,5,RG Sharma,JEC Franklin,CH Gayle,0,0,0,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,9,6,RG Sharma,JEC Franklin,CH Gayle,1,0,1,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,10,1,RG Sharma,JEC Franklin,DL Vettori,1,0,1,0,0,,,,,Mumbai Indians,Royal Challengers Bangalore
501270,2,10,4,RG Sharma,JEC Franklin,DL Vettori,0,0,0,0,1,caught,RG Sharma,LA Pomersbach,,Mumbai Indians,Royal Challengers Bangalore
548306,2,7,6,RG Sharma,SR Tendulkar,DJ Bravo,0,0,0,0,0,,,,,Mumbai Indians,Chennai Super Kings
548306,2,8,2,RG Sharma,SR Tendulkar,DE Bollinger,0,0,0,0,0,,,,,Mumbai Indians,Chennai Super Kings
548306,2,8,3,RG Sharma,SR Tendulkar,DE Bollinger,0,0,0,0,1,caught,RG Sharma,MS Dhoni,,Mumbai Indians,Chennai Super Kings
548308,2,1,6,RG Sharma,JEC Franklin,AB Dinda,0,0,0,0,0,,,,,Mumbai Indians,Pune Warriors
548308,2,1,7,RG Sharma,JEC Franklin,AB Dinda,0,0,0,0,0,,,,,Mumbai Indians,Pune Warriors
548308,2,1,8,RG Sharma,JEC Franklin,AB Dinda,0,0,0,0,1,caught,RG Sharma,RV Uthappa,,Mumbai Indians,Pune Warriors
548308,2,0,3,RG Sharma,AT Rayudu,M Kartik,1,0,1,0,0,,,,,Mumbai Indians,Pune Warriors
548308,2,0,5,RG Sharma,AT Rayudu,M Kartik,0,0,0,0,0,,,,,Mumbai Indians,Pune Warriors
548308,2,0,6,RG Sharma,AT Rayudu,M Kartik,0,0,0,0,0,,,,,Mumbai Indians,Pune Warriors
548314,2,1,6,RG Sharma,RE Levi,DW Steyn,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,2,1,RG Sharma,RE Levi,Ankit Sharma,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,2,2,RG Sharma,RE Levi,Ankit Sharma,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,2,3,RG Sharma,RE Levi,Ankit Sharma,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,2,4,RG Sharma,RE Levi,Ankit Sharma,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,2,5,RG Sharma,RE Levi,Ankit Sharma,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,4,1,RG Sharma,AT Rayudu,Ankit Sharma,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,4,2,RG Sharma,AT Rayudu,Ankit Sharma,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,5,1,RG Sharma,AT Rayudu,DT Christian,4,0,4,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,5,2,RG Sharma,AT Rayudu,DT Christian,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,5,3,RG Sharma,AT Rayudu,DT Christian,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,5,6,RG Sharma,AT Rayudu,DT Christian,6,0,6,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,6,2,RG Sharma,AT Rayudu,Anand Rajan,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,6,3,RG Sharma,AT Rayudu,Anand Rajan,0,1,1,0,0,,,,legbyes,Mumbai Indians,Deccan Chargers
548314,2,7,3,RG Sharma,AT Rayudu,A Mishra,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,7,6,RG Sharma,AT Rayudu,A Mishra,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,8,3,RG Sharma,AT Rayudu,DT Christian,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,8,5,RG Sharma,AT Rayudu,DT Christian,4,0,4,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,8,6,RG Sharma,AT Rayudu,DT Christian,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,9,2,RG Sharma,AT Rayudu,CL White,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,9,5,RG Sharma,AT Rayudu,CL White,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,10,2,RG Sharma,AT Rayudu,Anand Rajan,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,10,4,RG Sharma,AT Rayudu,Anand Rajan,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,10,5,RG Sharma,AT Rayudu,Anand Rajan,4,0,4,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,10,6,RG Sharma,AT Rayudu,Anand Rajan,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,11,1,RG Sharma,AT Rayudu,A Mishra,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,11,5,RG Sharma,KA Pollard,A Mishra,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,12,1,RG Sharma,KA Pollard,Ankit Sharma,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,12,2,RG Sharma,KA Pollard,Ankit Sharma,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,19,5,RG Sharma,JEC Franklin,DT Christian,2,0,2,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,19,6,RG Sharma,JEC Franklin,DT Christian,6,0,6,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,13,4,RG Sharma,KA Pollard,CL White,4,0,4,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,13,5,RG Sharma,KA Pollard,CL White,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,14,2,RG Sharma,KA Pollard,DW Steyn,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,15,1,RG Sharma,KA Pollard,A Mishra,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,15,5,RG Sharma,KA Pollard,A Mishra,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,15,6,RG Sharma,KA Pollard,A Mishra,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,16,1,RG Sharma,KA Pollard,DT Christian,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,16,3,RG Sharma,KD Karthik,DT Christian,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,16,6,RG Sharma,KD Karthik,DT Christian,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,17,1,RG Sharma,KD Karthik,A Mishra,6,0,6,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,17,2,RG Sharma,KD Karthik,A Mishra,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,17,3,RG Sharma,KD Karthik,A Mishra,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,17,4,RG Sharma,KD Karthik,A Mishra,6,0,6,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,17,5,RG Sharma,KD Karthik,A Mishra,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,18,2,RG Sharma,KD Karthik,DW Steyn,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,18,4,RG Sharma,KD Karthik,DW Steyn,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,12,6,RG Sharma,KA Pollard,Ankit Sharma,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,13,1,RG Sharma,KA Pollard,CL White,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548314,2,19,4,RG Sharma,JEC Franklin,DT Christian,6,0,6,0,0,,,,,Mumbai Indians,Deccan Chargers
548317,1,6,3,RG Sharma,RE Levi,GB Hogg,0,0,0,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,6,4,RG Sharma,RE Levi,GB Hogg,0,0,0,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,6,5,RG Sharma,RE Levi,GB Hogg,0,0,0,0,1,bowled,RG Sharma,,,Mumbai Indians,Rajasthan Royals
548317,1,3,4,RG Sharma,RE Levi,A Singh,4,0,4,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,3,5,RG Sharma,RE Levi,A Singh,1,0,1,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,4,1,RG Sharma,RE Levi,KK Cooper,2,0,2,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,4,2,RG Sharma,RE Levi,KK Cooper,4,0,4,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,4,3,RG Sharma,RE Levi,KK Cooper,1,0,1,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,5,1,RG Sharma,RE Levi,A Singh,0,0,0,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,5,2,RG Sharma,RE Levi,A Singh,2,0,2,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,5,3,RG Sharma,RE Levi,A Singh,0,0,0,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,5,4,RG Sharma,RE Levi,A Singh,6,0,6,0,0,,,,,Mumbai Indians,Rajasthan Royals
548317,1,5,5,RG Sharma,RE Levi,A Singh,1,0,1,0,0,,,,,Mumbai Indians,Rajasthan Royals
548325,1,6,6,RG Sharma,AT Rayudu,M Morkel,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,7,4,RG Sharma,KA Pollard,AB Agarkar,4,0,4,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,7,5,RG Sharma,KA Pollard,AB Agarkar,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,7,3,RG Sharma,KA Pollard,AB Agarkar,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,8,1,RG Sharma,KA Pollard,UT Yadav,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,8,2,RG Sharma,KA Pollard,UT Yadav,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,6,5,RG Sharma,AT Rayudu,M Morkel,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,8,6,RG Sharma,KD Karthik,UT Yadav,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,9,2,RG Sharma,KD Karthik,AB Agarkar,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,9,3,RG Sharma,KD Karthik,AB Agarkar,0,0,0,0,1,caught,RG Sharma,LRPL Taylor,,Mumbai Indians,Delhi Daredevils
548325,1,8,4,RG Sharma,KD Karthik,UT Yadav,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,1,6,RG Sharma,RE Levi,S Nadeem,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,2,1,RG Sharma,RE Levi,IK Pathan,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,2,4,RG Sharma,RE Levi,IK Pathan,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,2,5,RG Sharma,RE Levi,IK Pathan,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,2,6,RG Sharma,RE Levi,IK Pathan,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,3,3,RG Sharma,AT Rayudu,S Nadeem,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,4,1,RG Sharma,AT Rayudu,M Morkel,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,4,2,RG Sharma,AT Rayudu,M Morkel,4,0,4,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,4,3,RG Sharma,AT Rayudu,M Morkel,4,0,4,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,4,4,RG Sharma,AT Rayudu,M Morkel,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,5,1,RG Sharma,AT Rayudu,S Nadeem,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,5,2,RG Sharma,AT Rayudu,S Nadeem,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,5,3,RG Sharma,AT Rayudu,S Nadeem,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,5,7,RG Sharma,AT Rayudu,S Nadeem,4,0,4,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,6,2,RG Sharma,AT Rayudu,M Morkel,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548325,1,6,4,RG Sharma,AT Rayudu,M Morkel,4,0,4,0,0,,,,,Mumbai Indians,Delhi Daredevils
548334,1,8,2,RG Sharma,JEC Franklin,PP Chawla,0,0,0,0,0,,,,,Mumbai Indians,Kings XI Punjab
548334,1,8,3,RG Sharma,JEC Franklin,PP Chawla,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548334,1,8,6,RG Sharma,JEC Franklin,PP Chawla,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548334,1,9,1,RG Sharma,JEC Franklin,P Awana,0,0,0,0,0,,,,,Mumbai Indians,Kings XI Punjab
548334,1,9,2,RG Sharma,JEC Franklin,P Awana,0,0,0,0,1,caught,RG Sharma,N Saini,,Mumbai Indians,Kings XI Punjab
548339,2,7,6,RG Sharma,SR Tendulkar,Azhar Mahmood,0,0,0,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,15,2,RG Sharma,AT Rayudu,P Kumar,0,1,1,0,0,,,,wides,Mumbai Indians,Kings XI Punjab
548339,2,15,3,RG Sharma,AT Rayudu,P Kumar,4,0,4,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,15,4,RG Sharma,AT Rayudu,P Kumar,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,15,6,RG Sharma,AT Rayudu,P Kumar,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,16,1,RG Sharma,AT Rayudu,BA Bhatt,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,16,4,RG Sharma,AT Rayudu,BA Bhatt,1,1,2,0,0,,,,noballs,Mumbai Indians,Kings XI Punjab
548339,2,16,6,RG Sharma,AT Rayudu,BA Bhatt,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,17,1,RG Sharma,AT Rayudu,P Awana,6,0,6,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,17,2,RG Sharma,AT Rayudu,P Awana,0,0,0,0,1,caught,RG Sharma,Azhar Mahmood,,Mumbai Indians,Kings XI Punjab
548339,2,13,3,RG Sharma,KA Pollard,P Awana,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,13,6,RG Sharma,AT Rayudu,P Awana,6,0,6,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,14,2,RG Sharma,AT Rayudu,BA Bhatt,0,1,1,0,0,,,,legbyes,Mumbai Indians,Kings XI Punjab
548339,2,8,3,RG Sharma,SR Tendulkar,BA Bhatt,0,0,0,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,8,4,RG Sharma,SR Tendulkar,BA Bhatt,0,0,0,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,8,5,RG Sharma,SR Tendulkar,BA Bhatt,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,9,3,RG Sharma,KD Karthik,Azhar Mahmood,0,0,0,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,9,4,RG Sharma,KD Karthik,Azhar Mahmood,2,0,2,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,9,5,RG Sharma,KD Karthik,Azhar Mahmood,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,10,3,RG Sharma,KD Karthik,PP Chawla,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,11,1,RG Sharma,KA Pollard,Azhar Mahmood,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,11,5,RG Sharma,KA Pollard,Azhar Mahmood,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,12,1,RG Sharma,KA Pollard,PP Chawla,0,0,0,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,12,2,RG Sharma,KA Pollard,PP Chawla,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,12,4,RG Sharma,KA Pollard,PP Chawla,6,0,6,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,12,5,RG Sharma,KA Pollard,PP Chawla,2,0,2,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,12,6,RG Sharma,KA Pollard,PP Chawla,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,13,1,RG Sharma,KA Pollard,P Awana,4,0,4,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,13,2,RG Sharma,KA Pollard,P Awana,2,0,2,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,14,6,RG Sharma,AT Rayudu,BA Bhatt,4,0,4,0,0,,,,,Mumbai Indians,Kings XI Punjab
548339,2,14,4,RG Sharma,AT Rayudu,BA Bhatt,1,0,1,0,0,,,,,Mumbai Indians,Kings XI Punjab
548342,2,0,4,RG Sharma,SR Tendulkar,IK Pathan,6,0,6,0,0,,,,,Mumbai Indians,Delhi Daredevils
548342,2,0,5,RG Sharma,SR Tendulkar,IK Pathan,0,0,0,0,0,,,,,Mumbai Indians,Delhi Daredevils
548342,2,0,6,RG Sharma,SR Tendulkar,IK Pathan,4,0,4,0,0,,,,,Mumbai Indians,Delhi Daredevils
548342,2,1,4,RG Sharma,SR Tendulkar,S Nadeem,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548342,2,2,1,RG Sharma,SR Tendulkar,M Morkel,1,0,1,0,0,,,,,Mumbai Indians,Delhi Daredevils
548342,2,3,1,RG Sharma,KD Karthik,IK Pathan,0,0,0,0,1,caught,RG Sharma,AB Agarkar,,Mumbai Indians,Delhi Daredevils
548346,2,1,5,RG Sharma,SR Tendulkar,V Pratap Singh,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,1,6,RG Sharma,SR Tendulkar,V Pratap Singh,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,1,7,RG Sharma,SR Tendulkar,V Pratap Singh,2,0,2,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,2,2,RG Sharma,SR Tendulkar,DW Steyn,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,2,3,RG Sharma,SR Tendulkar,DW Steyn,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,2,4,RG Sharma,SR Tendulkar,DW Steyn,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,3,5,RG Sharma,SR Tendulkar,V Pratap Singh,4,0,4,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,3,6,RG Sharma,SR Tendulkar,V Pratap Singh,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,2,5,RG Sharma,SR Tendulkar,DW Steyn,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,2,6,RG Sharma,SR Tendulkar,DW Steyn,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,3,1,RG Sharma,SR Tendulkar,V Pratap Singh,4,0,4,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,3,2,RG Sharma,SR Tendulkar,V Pratap Singh,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,0,2,RG Sharma,SR Tendulkar,DW Steyn,0,1,1,0,0,,,,wides,Mumbai Indians,Deccan Chargers
548346,2,0,3,RG Sharma,SR Tendulkar,DW Steyn,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,0,4,RG Sharma,SR Tendulkar,DW Steyn,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,0,5,RG Sharma,SR Tendulkar,DW Steyn,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,0,6,RG Sharma,SR Tendulkar,DW Steyn,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,0,7,RG Sharma,SR Tendulkar,DW Steyn,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,11,5,RG Sharma,JEC Franklin,A Mishra,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,11,6,RG Sharma,JEC Franklin,A Mishra,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,12,4,RG Sharma,JEC Franklin,DW Steyn,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,12,6,RG Sharma,JEC Franklin,DW Steyn,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,13,1,RG Sharma,JEC Franklin,JP Duminy,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,13,3,RG Sharma,JEC Franklin,JP Duminy,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,13,5,RG Sharma,JEC Franklin,JP Duminy,4,0,4,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,13,6,RG Sharma,JEC Franklin,JP Duminy,0,0,0,0,1,caught,RG Sharma,IR Jaggi,,Mumbai Indians,Deccan Chargers
548346,2,6,1,RG Sharma,KD Karthik,DT Christian,0,1,1,0,0,,,,wides,Mumbai Indians,Deccan Chargers
548346,2,6,2,RG Sharma,KD Karthik,DT Christian,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,6,5,RG Sharma,KD Karthik,DT Christian,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,6,6,RG Sharma,KD Karthik,DT Christian,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,6,7,RG Sharma,KD Karthik,DT Christian,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,7,1,RG Sharma,KD Karthik,V Pratap Singh,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,7,3,RG Sharma,KD Karthik,V Pratap Singh,6,0,6,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,7,4,RG Sharma,KD Karthik,V Pratap Singh,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,7,5,RG Sharma,KD Karthik,V Pratap Singh,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,8,1,RG Sharma,KD Karthik,DW Steyn,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,8,2,RG Sharma,KD Karthik,DW Steyn,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,9,1,RG Sharma,JEC Franklin,A Mishra,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,9,2,RG Sharma,JEC Franklin,A Mishra,2,0,2,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,9,3,RG Sharma,JEC Franklin,A Mishra,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,9,6,RG Sharma,JEC Franklin,A Mishra,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,10,1,RG Sharma,JEC Franklin,A Ashish Reddy,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,10,2,RG Sharma,JEC Franklin,A Ashish Reddy,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,10,3,RG Sharma,JEC Franklin,A Ashish Reddy,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,10,4,RG Sharma,JEC Franklin,A Ashish Reddy,4,0,4,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,10,5,RG Sharma,JEC Franklin,A Ashish Reddy,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,4,7,RG Sharma,SR Tendulkar,DT Christian,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,5,2,RG Sharma,SR Tendulkar,V Pratap Singh,0,0,0,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,5,3,RG Sharma,SR Tendulkar,V Pratap Singh,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548346,2,11,1,RG Sharma,JEC Franklin,A Mishra,1,0,1,0,0,,,,,Mumbai Indians,Deccan Chargers
548351,1,7,6,RG Sharma,SR Tendulkar,B Kumar,1,0,1,0,0,,,,,Mumbai Indians,Pune Warriors
548351,1,8,1,RG Sharma,SR Tendulkar,MJ Clarke,1,0,1,0,0,,,,,Mumbai Indians,Pune Warriors
548351,1,8,3,RG Sharma,SR Tendulkar,MJ Clarke,1,0,1,0,0,,,,,Mumbai Indians,Pune Warriors
548351,1,8,5,RG Sharma,SR Tendulkar,MJ Clarke,0,0,0,0,0,,,,,Mumbai Indians,Pune Warriors
